"country","code","name","code_2","count_song","year","gender","count_album","count_artist"
"GB","GBR","United Kingdom","GB",308,1984,"Male",28,14
"GB","GBR","United Kingdom","GB",720,1984,"Group",61,37
"GB","GBR","United Kingdom","GB",101,1985,"Female",7,13
"GB","GBR","United Kingdom","GB",264,1985,"Male",25,15
"GB","GBR","United Kingdom","GB",774,1985,"Group",64,42
"GB","GBR","United Kingdom","GB",22,1986,"Female",2,17
"GB","GBR","United Kingdom","GB",220,1986,"Male",20,14
"GB","GBR","United Kingdom","GB",734,1986,"Group",67,38
"GB","GBR","United Kingdom","GB",65,1987,"Female",6,12
"GB","GBR","United Kingdom","GB",362,1987,"Male",26,8
"GB","GBR","United Kingdom","GB",885,1987,"Group",77,41
"GB","GBR","United Kingdom","GB",61,1988,"Female",5,15
"GB","GBR","United Kingdom","GB",247,1988,"Male",21,18
"GB","GBR","United Kingdom","GB",818,1988,"Group",67,46
"GB","GBR","United Kingdom","GB",55,1989,"Female",4,6
"GB","GBR","United Kingdom","GB",247,1989,"Male",21,11
"GB","GBR","United Kingdom","GB",785,1989,"Group",64,48
"GB","GBR","United Kingdom","GB",75,1990,"Female",7,5
"GB","GBR","United Kingdom","GB",290,1990,"Male",24,11
"GB","GBR","United Kingdom","GB",1169,1990,"Group",85,49
"GB","GBR","United Kingdom","GB",122,1991,"Female",9,5
"GB","GBR","United Kingdom","GB",323,1991,"Male",25,7
"GB","GBR","United Kingdom","GB",1016,1991,"Group",90,42
"GB","GBR","United Kingdom","GB",132,1992,"Female",11,4
"GB","GBR","United Kingdom","GB",457,1992,"Male",28,6
"GB","GBR","United Kingdom","GB",1085,1992,"Group",92,36
"GB","GBR","United Kingdom","GB",143,1993,"Female",12,4
"GB","GBR","United Kingdom","GB",535,1993,"Male",39,3
"GB","GBR","United Kingdom","GB",1086,1993,"Group",87,47
"GB","GBR","United Kingdom","GB",176,1994,"Female",10,8
"GB","GBR","United Kingdom","GB",447,1994,"Male",30,5
"GB","GBR","United Kingdom","GB",1508,1994,"Group",109,55
"GB","GBR","United Kingdom","GB",182,1995,"Female",13,3
"GB","GBR","United Kingdom","GB",520,1995,"Male",35,3
"GB","GBR","United Kingdom","GB",1483,1995,"Group",123,54
"GB","GBR","United Kingdom","GB",306,1996,"Female",17,2
"GB","GBR","United Kingdom","GB",627,1996,"Male",36,1
"GB","GBR","United Kingdom","GB",1666,1996,"Group",120,59
"GB","GBR","United Kingdom","GB",194,1997,"Female",13,0
"GB","GBR","United Kingdom","GB",537,1997,"Male",32,0
"GB","GBR","United Kingdom","GB",1583,1997,"Group",111,55
"GB","GBR","United Kingdom","GB",231,1998,"Female",16,0
"GB","GBR","United Kingdom","GB",536,1998,"Male",37,1
"GB","GBR","United Kingdom","GB",1512,1998,"Group",128,64
"GB","GBR","United Kingdom","GB",133,1999,"Female",10,1
"GB","GBR","United Kingdom","GB",502,1999,"Male",33,0
"GB","GBR","United Kingdom","GB",1452,1999,"Group",120,69
"GB","GBR","United Kingdom","GB",234,2000,"Female",17,2
"GB","GBR","United Kingdom","GB",864,2000,"Male",52,0
"GB","GBR","United Kingdom","GB",1854,2000,"Group",141,49
"GB","GBR","United Kingdom","GB",338,2001,"Female",25,0
"GB","GBR","United Kingdom","GB",752,2001,"Male",40,0
"GB","GBR","United Kingdom","GB",2211,2001,"Group",168,54
"GB","GBR","United Kingdom","GB",143,2002,"Female",11,0
"GB","GBR","United Kingdom","GB",1180,2002,"Male",60,0
"GB","GBR","United Kingdom","GB",2404,2002,"Group",176,54
"GB","GBR","United Kingdom","GB",478,2003,"Female",33,0
"GB","GBR","United Kingdom","GB",816,2003,"Male",56,0
"GB","GBR","United Kingdom","GB",2311,2003,"Group",176,73
"GB","GBR","United Kingdom","GB",447,2004,"Female",28,0
"GB","GBR","United Kingdom","GB",808,2004,"Male",53,0
"GB","GBR","United Kingdom","GB",1931,2004,"Group",155,79
"GB","GBR","United Kingdom","GB",435,2005,"Female",26,0
"GB","GBR","United Kingdom","GB",835,2005,"Male",47,0
"GB","GBR","United Kingdom","GB",2399,2005,"Group",198,81
"GB","GBR","United Kingdom","GB",436,2006,"Female",33,0
"GB","GBR","United Kingdom","GB",888,2006,"Male",59,0
"GB","GBR","United Kingdom","GB",2425,2006,"Group",198,65
"GB","GBR","United Kingdom","GB",460,2007,"Female",35,0
"GB","GBR","United Kingdom","GB",853,2007,"Male",67,0
"GB","GBR","United Kingdom","GB",2263,2007,"Group",183,51
"GB","GBR","United Kingdom","GB",361,2008,"Female",28,0
"GB","GBR","United Kingdom","GB",877,2008,"Male",63,0
"GB","GBR","United Kingdom","GB",2221,2008,"Group",184,43
"GB","GBR","United Kingdom","GB",369,2009,"Female",28,0
"GB","GBR","United Kingdom","GB",774,2009,"Male",63,0
"GB","GBR","United Kingdom","GB",2053,2009,"Group",161,36
"GB","GBR","United Kingdom","GB",341,2010,"Female",28,0
"GB","GBR","United Kingdom","GB",800,2010,"Male",63,0
"GB","GBR","United Kingdom","GB",1961,2010,"Group",163,27
"GB","GBR","United Kingdom","GB",264,2011,"Female",15,0
"GB","GBR","United Kingdom","GB",433,2011,"Male",35,0
"GB","GBR","United Kingdom","GB",1241,2011,"Group",110,25
"GB","GBR","United Kingdom","GB",155,2012,"Female",13,0
"GB","GBR","United Kingdom","GB",173,2012,"Male",16,0
"GB","GBR","United Kingdom","GB",689,2012,"Group",58,16
"GB","GBR","United Kingdom","GB",43,2013,"Female",5,0
"GB","GBR","United Kingdom","GB",96,2013,"Male",8,0
"GB","GBR","United Kingdom","GB",313,2013,"Group",24,7
"GB","GBR","United Kingdom","GB",41,2014,"Female",7,0
"GB","GBR","United Kingdom","GB",30,2014,"Male",2,0
"GB","GBR","United Kingdom","GB",123,2014,"Group",12,0
"GB","GBR","United Kingdom","GB",44,2015,"Female",2,0
"GB","GBR","United Kingdom","GB",17,2015,"Male",1,0
"GB","GBR","United Kingdom","GB",63,2015,"Group",5,1
"GL","GRL","Greenland","GL",10,2000,"Group",1,0
"GL","GRL","Greenland","GL",12,2001,"Group",1,0
"GR","GRC","Greece","GR",9,1969,"Group",1,0
"GR","GRC","Greece","GR",13,1982,"Group",2,0
"GR","GRC","Greece","GR",8,1993,"Group",1,5
"GR","GRC","Greece","GR",29,1994,"Group",3,3
"GR","GRC","Greece","GR",36,1995,"Group",4,0
"GR","GRC","Greece","GR",18,1996,"Group",1,3
"GR","GRC","Greece","GR",10,1997,"Group",1,3
"GR","GRC","Greece","GR",15,1998,"Group",2,4
"GR","GRC","Greece","GR",10,1999,"Group",1,2
"GR","GRC","Greece","GR",40,2000,"Group",4,6
"GR","GRC","Greece","GR",17,2001,"Group",2,4
"GR","GRC","Greece","GR",19,2002,"Group",2,1
"GR","GRC","Greece","GR",75,2003,"Group",8,2
"GR","GRC","Greece","GR",42,2004,"Group",4,3
"GR","GRC","Greece","GR",8,2005,"Male",1,0
"GR","GRC","Greece","GR",74,2005,"Group",6,3
"GR","GRC","Greece","GR",11,2006,"Female",1,0
"GR","GRC","Greece","GR",39,2006,"Group",3,2
"GR","GRC","Greece","GR",16,2007,"Female",1,0
"GR","GRC","Greece","GR",59,2007,"Group",5,2
"GR","GRC","Greece","GR",13,2008,"Female",1,0
"GR","GRC","Greece","GR",72,2008,"Group",7,0
"GR","GRC","Greece","GR",12,2009,"Female",1,0
"GR","GRC","Greece","GR",2,2009,"Male",1,0
"GR","GRC","Greece","GR",13,2009,"Group",1,0
"GR","GRC","Greece","GR",19,2010,"Group",2,1
"GR","GRC","Greece","GR",12,2011,"Group",1,0
"GR","GRC","Greece","GR",12,2012,"Group",1,0
"HK","HKG","Hong Kong","HK",13,1987,"Group",1,0
"HK","HKG","Hong Kong","HK",12,1997,"Group",1,0
"HK","HKG","Hong Kong","HK",14,1999,"Female",1,0
"HK","HKG","Hong Kong","HK",12,2000,"Group",1,0
"HK","HKG","Hong Kong","HK",23,2003,"Male",1,0
"HK","HKG","Hong Kong","HK",10,2004,"Group",1,0
"HK","HKG","Hong Kong","HK",13,2005,"Male",1,0
"HK","HKG","Hong Kong","HK",13,2010,"Group",1,0
"HR","HRV","Croatia","HR",6,1974,"Group",1,0
"HR","HRV","Croatia","HR",9,1975,"Group",1,0
"HR","HRV","Croatia","HR",17,1996,"Group",1,2
"HR","HRV","Croatia","HR",34,1997,"Group",3,0
"HR","HRV","Croatia","HR",13,2000,"Male",1,0
"HR","HRV","Croatia","HR",31,2000,"Group",3,0
"HR","HRV","Croatia","HR",14,2001,"Male",1,0
"HR","HRV","Croatia","HR",22,2001,"Group",2,0
"HR","HRV","Croatia","HR",13,2002,"Male",1,0
"HR","HRV","Croatia","HR",22,2002,"Group",2,0
"HR","HRV","Croatia","HR",10,2004,"Group",1,0
"HR","HRV","Croatia","HR",30,2005,"Male",1,0
"HR","HRV","Croatia","HR",73,2005,"Group",4,2
"HR","HRV","Croatia","HR",12,2007,"Group",1,1
"HR","HRV","Croatia","HR",13,2008,"Male",1,0
"HR","HRV","Croatia","HR",21,2008,"Group",2,0
"HR","HRV","Croatia","HR",12,2011,"Group",1,0
"HU","HUN","Hungary","HU",10,1980,"Group",1,1
"HU","HUN","Hungary","HU",10,1987,"Group",1,1
"HU","HUN","Hungary","HU",21,1989,"Group",2,1
"HU","HUN","Hungary","HU",81,1990,"Group",7,3
"HU","HUN","Hungary","HU",48,1991,"Group",4,1
"HU","HUN","Hungary","HU",48,1992,"Group",5,2
"HU","HUN","Hungary","HU",93,1993,"Group",6,4
"HU","HUN","Hungary","HU",88,1994,"Group",7,3
"HU","HUN","Hungary","HU",73,1995,"Group",5,4
"HU","HUN","Hungary","HU",90,1996,"Group",8,4
"HU","HUN","Hungary","HU",81,1997,"Group",6,7
"HU","HUN","Hungary","HU",66,1998,"Group",4,5
"HU","HUN","Hungary","HU",104,1999,"Group",8,3
"HU","HUN","Hungary","HU",48,2000,"Group",4,6
"HU","HUN","Hungary","HU",73,2001,"Group",6,3
"HU","HUN","Hungary","HU",45,2002,"Group",4,4
"HU","HUN","Hungary","HU",102,2003,"Group",9,3
"HU","HUN","Hungary","HU",150,2004,"Group",11,2
"HU","HUN","Hungary","HU",53,2005,"Group",4,1
"HU","HUN","Hungary","HU",87,2006,"Group",8,0
"HU","HUN","Hungary","HU",45,2007,"Group",3,0
"HU","HUN","Hungary","HU",58,2008,"Group",5,1
"HU","HUN","Hungary","HU",53,2009,"Group",4,0
"HU","HUN","Hungary","HU",25,2010,"Group",2,0
"HU","HUN","Hungary","HU",16,2011,"Female",1,0
"HU","HUN","Hungary","HU",29,2011,"Group",3,1
"HU","HUN","Hungary","HU",12,2012,"Group",1,0
"ID","IDN","Indonesia","ID",10,1999,"Group",1,1
"ID","IDN","Indonesia","ID",12,2000,"Group",1,1
"ID","IDN","Indonesia","ID",14,2002,"Group",1,3
"ID","IDN","Indonesia","ID",10,2003,"Group",1,3
"ID","IDN","Indonesia","ID",12,2004,"Group",1,2
"ID","IDN","Indonesia","ID",20,2006,"Female",1,0
"ID","IDN","Indonesia","ID",11,2006,"Group",1,2
"ID","IDN","Indonesia","ID",20,2008,"Group",2,0
"ID","IDN","Indonesia","ID",12,2009,"Female",1,0
"IE","IRL","Ireland","IE",12,1972,"Male",1,0
"IE","IRL","Ireland","IE",13,1973,"Group",1,0
"IE","IRL","Ireland","IE",21,1975,"Male",1,1
"IE","IRL","Ireland","IE",20,1976,"Group",2,2
"IE","IRL","Ireland","IE",9,1977,"Group",1,1
"IE","IRL","Ireland","IE",12,1978,"Male",1,0
"IE","IRL","Ireland","IE",9,1979,"Group",1,0
"IE","IRL","Ireland","IE",10,1980,"Male",1,2
"IE","IRL","Ireland","IE",9,1980,"Group",1,1
"IE","IRL","Ireland","IE",11,1981,"Group",1,1
"IE","IRL","Ireland","IE",14,1983,"Male",1,1
"IE","IRL","Ireland","IE",12,1984,"Male",1,0
"IE","IRL","Ireland","IE",10,1984,"Group",1,1
"IE","IRL","Ireland","IE",12,1985,"Female",1,1
"IE","IRL","Ireland","IE",10,1985,"Group",1,3
"IE","IRL","Ireland","IE",11,1988,"Group",1,5
"IE","IRL","Ireland","IE",37,1989,"Group",3,1
"IE","IRL","Ireland","IE",4,1990,"Male",1,1
"IE","IRL","Ireland","IE",12,1991,"Female",1,0
"IE","IRL","Ireland","IE",10,1991,"Male",1,0
"IE","IRL","Ireland","IE",13,1992,"Male",1,1
"IE","IRL","Ireland","IE",24,1992,"Group",2,4
"IE","IRL","Ireland","IE",11,1993,"Male",1,0
"IE","IRL","Ireland","IE",11,1993,"Group",1,4
"IE","IRL","Ireland","IE",14,1994,"Male",1,0
"IE","IRL","Ireland","IE",16,1994,"Group",2,3
"IE","IRL","Ireland","IE",12,1995,"Female",1,1
"IE","IRL","Ireland","IE",14,1995,"Male",1,0
"IE","IRL","Ireland","IE",16,1995,"Group",2,1
"IE","IRL","Ireland","IE",57,1996,"Group",5,3
"IE","IRL","Ireland","IE",12,1997,"Male",1,0
"IE","IRL","Ireland","IE",23,1998,"Male",2,0
"IE","IRL","Ireland","IE",37,1998,"Group",4,8
"IE","IRL","Ireland","IE",12,2000,"Male",1,0
"IE","IRL","Ireland","IE",13,2000,"Group",1,2
"IE","IRL","Ireland","IE",16,2001,"Group",1,3
"IE","IRL","Ireland","IE",41,2002,"Group",3,2
"IE","IRL","Ireland","IE",21,2003,"Group",2,3
"IE","IRL","Ireland","IE",12,2005,"Female",1,0
"IE","IRL","Ireland","IE",60,2005,"Group",4,2
"IE","IRL","Ireland","IE",25,2006,"Male",2,0
"IE","IRL","Ireland","IE",15,2006,"Group",2,4
"IE","IRL","Ireland","IE",47,2007,"Group",6,3
"IE","IRL","Ireland","IE",10,2008,"Female",1,0
"IE","IRL","Ireland","IE",12,2008,"Group",1,2
"IE","IRL","Ireland","IE",14,2009,"Female",1,0
"IE","IRL","Ireland","IE",11,2009,"Group",1,1
"IE","IRL","Ireland","IE",9,2010,"Group",1,1
"IE","IRL","Ireland","IE",30,2011,"Female",2,0
"IE","IRL","Ireland","IE",28,2011,"Group",2,3
"IE","IRL","Ireland","IE",4,2014,"Male",1,0
"IL","ISR","Israel","IL",13,1975,"Male",1,0
"IL","ISR","Israel","IL",3,1992,"Group",1,2
"IL","ISR","Israel","IL",9,1996,"Group",1,1
"IL","ISR","Israel","IL",8,1997,"Group",1,3
"IL","ISR","Israel","IL",9,1999,"Group",1,0
"IL","ISR","Israel","IL",15,2000,"Group",2,0
"IL","ISR","Israel","IL",9,2001,"Group",1,3
"IL","ISR","Israel","IL",10,2004,"Group",1,2
"IL","ISR","Israel","IL",9,2005,"Group",1,0
"IL","ISR","Israel","IL",11,2006,"Group",1,1
"IL","ISR","Israel","IL",23,2007,"Group",2,1
"IL","ISR","Israel","IL",16,2008,"Group",1,1
"IL","ISR","Israel","IL",34,2009,"Group",3,1
"IL","ISR","Israel","IL",8,2010,"Group",1,1
"IL","ISR","Israel","IL",13,2011,"Group",1,0
"IN","IND","India","IN",10,2000,"Male",1,0
"IN","IND","India","IN",11,2004,"Male",1,0
"IN","IND","India","IN",5,2005,"Group",1,1
"IN","IND","India","IN",19,2006,"Male",1,0
"IN","IND","India","IN",8,2007,"Group",1,1
"IN","IND","India","IN",10,2009,"Group",1,0
"IN","IND","India","IN",7,2010,"Male",1,0
"IN","IND","India","IN",6,2012,"Male",1,0
"IN","IND","India","IN",6,2012,"Group",1,0
"IR","IRN","Iran","IR",9,2007,"Male",1,0
"IS","ISL","Iceland","IS",12,1994,"Group",1,1
"IS","ISL","Iceland","IS",10,1995,"Female",1,0
"IS","ISL","Iceland","IS",10,1996,"Female",1,0
"IS","ISL","Iceland","IS",10,1996,"Group",1,1
"IS","ISL","Iceland","IS",12,1997,"Group",1,2
"IS","ISL","Iceland","IS",11,1998,"Group",1,2
"IS","ISL","Iceland","IS",24,1999,"Group",2,0
"IS","ISL","Iceland","IS",10,2000,"Group",1,2
"IS","ISL","Iceland","IS",11,2002,"Group",1,2
"IS","ISL","Iceland","IS",10,2003,"Female",1,0
"IS","ISL","Iceland","IS",28,2004,"Group",2,4
"IS","ISL","Iceland","IS",12,2005,"Group",1,2
"IS","ISL","Iceland","IS",24,2007,"Group",2,0
"IS","ISL","Iceland","IS",55,2008,"Group",5,2
"IS","ISL","Iceland","IS",11,2009,"Group",1,1
"IS","ISL","Iceland","IS",33,2010,"Group",3,1
"IT","ITA","Italy","IT",12,1959,"Male",1,5
"IT","ITA","Italy","IT",36,1963,"Female",3,0
"IT","ITA","Italy","IT",12,1963,"Male",1,12
"IT","ITA","Italy","IT",12,1964,"Female",1,3
"IT","ITA","Italy","IT",12,1965,"Female",1,2
"IT","ITA","Italy","IT",10,1966,"Male",1,8
"IT","ITA","Italy","IT",10,1967,"Group",1,3
"IT","ITA","Italy","IT",10,1968,"Female",1,3
"IT","ITA","Italy","IT",9,1968,"Male",1,9
"IT","ITA","Italy","IT",10,1968,"Group",1,2
"IT","ITA","Italy","IT",13,1970,"Female",1,4
"IT","ITA","Italy","IT",22,1970,"Male",2,8
"IT","ITA","Italy","IT",32,1970,"Group",4,11
"IT","ITA","Italy","IT",36,1971,"Male",4,6
"IT","ITA","Italy","IT",35,1971,"Group",6,9
"IT","ITA","Italy","IT",53,1972,"Male",5,15
"IT","ITA","Italy","IT",47,1972,"Group",7,6
"IT","ITA","Italy","IT",12,1973,"Female",1,3
"IT","ITA","Italy","IT",47,1973,"Male",6,11
"IT","ITA","Italy","IT",61,1973,"Group",10,2
"IT","ITA","Italy","IT",49,1974,"Male",6,4
"IT","ITA","Italy","IT",43,1974,"Group",5,7
"IT","ITA","Italy","IT",10,1975,"Female",1,3
"IT","ITA","Italy","IT",52,1975,"Male",6,9
"IT","ITA","Italy","IT",22,1975,"Group",3,2
"IT","ITA","Italy","IT",47,1976,"Male",5,7
"IT","ITA","Italy","IT",38,1976,"Group",4,1
"IT","ITA","Italy","IT",10,1977,"Female",1,8
"IT","ITA","Italy","IT",18,1977,"Male",3,7
"IT","ITA","Italy","IT",20,1977,"Group",2,6
"IT","ITA","Italy","IT",17,1978,"Female",1,3
"IT","ITA","Italy","IT",50,1978,"Male",6,6
"IT","ITA","Italy","IT",23,1978,"Group",3,2
"IT","ITA","Italy","IT",2,1979,"Female",1,2
"IT","ITA","Italy","IT",34,1979,"Male",4,11
"IT","ITA","Italy","IT",39,1979,"Group",5,12
"IT","ITA","Italy","IT",27,1980,"Male",3,6
"IT","ITA","Italy","IT",34,1980,"Group",4,3
"IT","ITA","Italy","IT",19,1981,"Female",2,0
"IT","ITA","Italy","IT",26,1981,"Male",3,5
"IT","ITA","Italy","IT",22,1981,"Group",3,3
"IT","ITA","Italy","IT",9,1982,"Female",1,2
"IT","ITA","Italy","IT",40,1982,"Male",5,2
"IT","ITA","Italy","IT",40,1982,"Group",4,2
"IT","ITA","Italy","IT",16,1983,"Female",1,3
"IT","ITA","Italy","IT",53,1983,"Male",5,5
"IT","ITA","Italy","IT",10,1983,"Group",1,5
"IT","ITA","Italy","IT",10,1984,"Female",1,4
"IT","ITA","Italy","IT",25,1984,"Male",3,1
"IT","ITA","Italy","IT",13,1984,"Group",2,5
"IT","ITA","Italy","IT",17,1985,"Female",2,2
"IT","ITA","Italy","IT",37,1985,"Male",4,2
"IT","ITA","Italy","IT",37,1985,"Group",5,7
"IT","ITA","Italy","IT",9,1986,"Female",1,1
"IT","ITA","Italy","IT",17,1986,"Male",2,3
"IT","ITA","Italy","IT",20,1986,"Group",2,6
"IT","ITA","Italy","IT",66,1987,"Male",6,0
"IT","ITA","Italy","IT",24,1987,"Group",2,7
"IT","ITA","Italy","IT",30,1988,"Female",2,2
"IT","ITA","Italy","IT",51,1988,"Male",6,3
"IT","ITA","Italy","IT",41,1988,"Group",4,10
"IT","ITA","Italy","IT",55,1989,"Male",6,2
"IT","ITA","Italy","IT",30,1989,"Group",3,7
"IT","ITA","Italy","IT",14,1990,"Female",1,1
"IT","ITA","Italy","IT",51,1990,"Male",5,2
"IT","ITA","Italy","IT",34,1990,"Group",3,13
"IT","ITA","Italy","IT",14,1991,"Female",1,0
"IT","ITA","Italy","IT",132,1991,"Male",9,0
"IT","ITA","Italy","IT",28,1991,"Group",3,20
"IT","ITA","Italy","IT",37,1992,"Female",3,0
"IT","ITA","Italy","IT",105,1992,"Male",8,0
"IT","ITA","Italy","IT",85,1992,"Group",7,20
"IT","ITA","Italy","IT",26,1993,"Female",3,0
"IT","ITA","Italy","IT",82,1993,"Male",7,0
"IT","ITA","Italy","IT",107,1993,"Group",10,15
"IT","ITA","Italy","IT",23,1994,"Female",2,0
"IT","ITA","Italy","IT",70,1994,"Male",5,1
"IT","ITA","Italy","IT",132,1994,"Group",11,29
"IT","ITA","Italy","IT",176,1995,"Male",14,0
"IT","ITA","Italy","IT",139,1995,"Group",13,29
"IT","ITA","Italy","IT",27,1996,"Female",2,0
"IT","ITA","Italy","IT",108,1996,"Male",9,0
"IT","ITA","Italy","IT",148,1996,"Group",13,26
"IT","ITA","Italy","IT",12,1997,"Female",1,0
"IT","ITA","Italy","IT",147,1997,"Male",8,0
"IT","ITA","Italy","IT",231,1997,"Group",20,24
"IT","ITA","Italy","IT",51,1998,"Female",4,0
"IT","ITA","Italy","IT",139,1998,"Male",12,0
"IT","ITA","Italy","IT",191,1998,"Group",17,32
"IT","ITA","Italy","IT",12,1999,"Female",1,0
"IT","ITA","Italy","IT",84,1999,"Male",7,0
"IT","ITA","Italy","IT",291,1999,"Group",27,37
"IT","ITA","Italy","IT",29,2000,"Female",2,0
"IT","ITA","Italy","IT",126,2000,"Male",9,0
"IT","ITA","Italy","IT",283,2000,"Group",26,14
"IT","ITA","Italy","IT",65,2001,"Female",5,0
"IT","ITA","Italy","IT",165,2001,"Male",12,0
"IT","ITA","Italy","IT",228,2001,"Group",21,16
"IT","ITA","Italy","IT",58,2002,"Female",3,0
"IT","ITA","Italy","IT",58,2002,"Male",5,0
"IT","ITA","Italy","IT",360,2002,"Group",34,21
"IT","ITA","Italy","IT",55,2003,"Female",4,0
"IT","ITA","Italy","IT",122,2003,"Male",7,0
"IT","ITA","Italy","IT",309,2003,"Group",25,21
"IT","ITA","Italy","IT",11,2004,"Female",1,0
"IT","ITA","Italy","IT",103,2004,"Male",9,1
"IT","ITA","Italy","IT",418,2004,"Group",38,18
"IT","ITA","Italy","IT",53,2005,"Female",3,0
"IT","ITA","Italy","IT",187,2005,"Male",9,0
"IT","ITA","Italy","IT",262,2005,"Group",25,11
"IT","ITA","Italy","IT",32,2006,"Female",3,0
"IT","ITA","Italy","IT",204,2006,"Male",11,0
"IT","ITA","Italy","IT",293,2006,"Group",24,13
"IT","ITA","Italy","IT",41,2007,"Female",3,0
"IT","ITA","Italy","IT",89,2007,"Male",6,0
"IT","ITA","Italy","IT",368,2007,"Group",34,12
"IT","ITA","Italy","IT",63,2008,"Female",5,0
"IT","ITA","Italy","IT",187,2008,"Male",13,0
"IT","ITA","Italy","IT",283,2008,"Group",25,8
"IT","ITA","Italy","IT",32,2009,"Female",3,0
"IT","ITA","Italy","IT",39,2009,"Male",3,0
"IT","ITA","Italy","IT",230,2009,"Group",19,3
"IT","ITA","Italy","IT",14,2010,"Female",1,0
"IT","ITA","Italy","IT",91,2010,"Male",5,0
"IT","ITA","Italy","IT",234,2010,"Group",21,1
"IT","ITA","Italy","IT",73,2011,"Female",5,0
"IT","ITA","Italy","IT",76,2011,"Male",6,0
"IT","ITA","Italy","IT",96,2011,"Group",8,2
"IT","ITA","Italy","IT",22,2012,"Male",2,0
"IT","ITA","Italy","IT",28,2012,"Group",3,2
"IT","ITA","Italy","IT",30,2013,"Male",2,0
"IT","ITA","Italy","IT",11,2013,"Group",1,0
"IT","ITA","Italy","IT",13,2015,"Group",1,0
"JM","JAM","Jamaica","JM",12,1972,"Male",1,5
"JM","JAM","Jamaica","JM",24,1973,"Male",2,5
"JM","JAM","Jamaica","JM",10,1978,"Group",1,1
"JM","JAM","Jamaica","JM",10,1979,"Female",1,0
"JM","JAM","Jamaica","JM",12,1979,"Male",1,2
"JM","JAM","Jamaica","JM",19,1980,"Male",2,4
"JM","JAM","Jamaica","JM",8,1980,"Group",1,1
"JM","JAM","Jamaica","JM",16,1992,"Male",1,0
"JM","JAM","Jamaica","JM",14,1994,"Male",1,0
"JM","JAM","Jamaica","JM",12,1998,"Male",1,0
"JM","JAM","Jamaica","JM",14,2006,"Male",1,0
"JM","JAM","Jamaica","JM",21,2007,"Group",1,0
"JP","JPN","Japan","JP",11,1956,"Male",1,1
"JP","JPN","Japan","JP",11,1958,"Male",1,0
"JP","JPN","Japan","JP",10,1960,"Male",1,1
"JP","JPN","Japan","JP",8,1963,"Male",1,1
"JP","JPN","Japan","JP",12,1965,"Female",1,0
"JP","JPN","Japan","JP",14,1965,"Group",1,0
"JP","JPN","Japan","JP",15,1966,"Female",1,2
"JP","JPN","Japan","JP",12,1966,"Male",1,4
"JP","JPN","Japan","JP",12,1966,"Group",1,0
"JP","JPN","Japan","JP",12,1968,"Male",1,0
"JP","JPN","Japan","JP",22,1968,"Group",2,0
"JP","JPN","Japan","JP",10,1969,"Group",1,1
"JP","JPN","Japan","JP",9,1970,"Female",1,1
"JP","JPN","Japan","JP",5,1970,"Male",1,4
"JP","JPN","Japan","JP",28,1970,"Group",3,0
"JP","JPN","Japan","JP",11,1971,"Male",1,2
"JP","JPN","Japan","JP",17,1971,"Group",2,0
"JP","JPN","Japan","JP",14,1972,"Group",1,2
"JP","JPN","Japan","JP",22,1973,"Male",2,2
"JP","JPN","Japan","JP",32,1973,"Group",3,1
"JP","JPN","Japan","JP",10,1974,"Female",1,1
"JP","JPN","Japan","JP",10,1974,"Male",1,2
"JP","JPN","Japan","JP",18,1974,"Group",2,0
"JP","JPN","Japan","JP",11,1975,"Male",1,3
"JP","JPN","Japan","JP",48,1975,"Group",5,1
"JP","JPN","Japan","JP",27,1976,"Male",3,1
"JP","JPN","Japan","JP",7,1976,"Group",1,1
"JP","JPN","Japan","JP",11,1977,"Female",1,2
"JP","JPN","Japan","JP",8,1977,"Male",1,0
"JP","JPN","Japan","JP",56,1977,"Group",5,0
"JP","JPN","Japan","JP",10,1978,"Female",1,3
"JP","JPN","Japan","JP",12,1978,"Male",1,2
"JP","JPN","Japan","JP",10,1978,"Group",1,1
"JP","JPN","Japan","JP",9,1979,"Female",1,4
"JP","JPN","Japan","JP",39,1979,"Group",4,1
"JP","JPN","Japan","JP",23,1980,"Male",2,3
"JP","JPN","Japan","JP",9,1980,"Group",1,0
"JP","JPN","Japan","JP",88,1981,"Group",3,4
"JP","JPN","Japan","JP",10,1982,"Male",1,2
"JP","JPN","Japan","JP",10,1982,"Group",1,4
"JP","JPN","Japan","JP",15,1983,"Male",1,0
"JP","JPN","Japan","JP",45,1983,"Group",4,4
"JP","JPN","Japan","JP",17,1984,"Female",1,1
"JP","JPN","Japan","JP",10,1984,"Male",1,1
"JP","JPN","Japan","JP",9,1984,"Group",1,5
"JP","JPN","Japan","JP",10,1985,"Female",1,4
"JP","JPN","Japan","JP",10,1985,"Male",1,2
"JP","JPN","Japan","JP",12,1985,"Group",1,6
"JP","JPN","Japan","JP",38,1986,"Male",4,0
"JP","JPN","Japan","JP",48,1986,"Group",4,8
"JP","JPN","Japan","JP",9,1987,"Female",1,5
"JP","JPN","Japan","JP",11,1987,"Male",1,1
"JP","JPN","Japan","JP",56,1987,"Group",6,2
"JP","JPN","Japan","JP",78,1988,"Group",8,7
"JP","JPN","Japan","JP",5,1989,"Male",1,1
"JP","JPN","Japan","JP",80,1989,"Group",9,5
"JP","JPN","Japan","JP",49,1990,"Group",6,5
"JP","JPN","Japan","JP",24,1991,"Female",1,1
"JP","JPN","Japan","JP",76,1991,"Group",9,10
